Presentacion ml,Fecha,Hora,Tiempo 0,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Temperatura Zona 1,Temperatura Zona 2,Temperatura Zona 3,Temperatura Zona 4,Temperatura Zona 5,Temperatura Zona 6,Temperatura Zona 7,Maquina,Produccion Aceptada,Botella Defectuosa,Produccion Total,Preforma,Turno,Numero de bolsas,Numero de lote,Empleado,Color,Supervisor,Reviso,Observaciones,Goal de piezas,Goal de bolsas,Goal Total
500,22/02/2021,08:00,1.10,1.50,1.40,2.40,2.40,425.00,321.00,441.00,275.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,09:00,1.10,1.50,1.40,2.40,2.40,425.00,321.00,441.00,275.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,10:00,1.10,1.50,1.40,2.40,2.40,429.00,329.00,424.00,258.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,11:00,1.10,1.50,1.40,2.40,2.40,429.00,329.00,424.00,258.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,12:00,1.10,1.50,1.40,2.40,2.40,429.00,321.00,417.00,251.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,13:00,1.10,1.50,1.40,2.40,2.40,429.00,321.00,417.00,251.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,14:00,1.10,1.50,1.40,2.40,2.40,429.00,321.00,417.00,251.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,15:00,1.10,1.50,1.40,2.40,2.40,429.00,321.00,417.00,251.60,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
500,22/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5175.00,267.00,5442.00,20.00,1.00,23.00,F210201K,"Rayo, Bety ",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 162, Desperdicio 94, Quemadas 4, Precalentada 7.",NONE,NONE,NONE
300,22/02/2021,07:00,1.10,1.30,2.80,2.40,2.40,403.00,286.00,348.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,08:00,1.10,1.30,2.80,2.40,2.40,403.00,286.00,348.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,09:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,327.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,10:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,346.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,11:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,327.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,12:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,327.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,13:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,327.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,14:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,327.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,15:00,1.10,1.30,2.80,2.40,2.40,403.00,246.00,327.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
300,22/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2310.00,322.00,2632.00,20.60,1.00,7.00,F210201K,Francisco ,Cristal,Guiliano,Polo,"Maquina 1, Dalton 300 ml. Segunda 242, Desperdicio 61, Precalentadas 19.",NONE,NONE,NONE
500,20/01/2021,07:00,0.00,0.00,0.00,0.00,0.00,844.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,08:00,0.00,0.00,0.00,0.00,0.00,844.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,09:00,0.00,0.00,0.00,0.00,0.00,844.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,10:00,0.00,0.00,0.00,0.00,0.00,441.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,11:00,0.00,0.00,0.00,0.00,0.00,441.00,294.00,432.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,12:00,0.00,0.00,0.00,0.00,0.00,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,13:00,0.00,0.00,0.00,0.00,0.00,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,14:00,0.00,0.00,0.00,0.00,0.00,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,15:00,0.00,0.00,0.00,0.00,0.00,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,07:00,1.10,1.50,1.40,2.40,2.40,844.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,08:00,1.10,1.50,1.40,2.40,2.40,844.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,09:00,1.10,1.50,1.40,2.40,2.40,844.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,10:00,1.10,1.50,1.40,2.40,2.40,441.00,340.00,432.00,337.80,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,11:00,1.10,1.50,1.40,2.40,2.40,441.00,294.00,432.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,12:00,1.10,1.50,1.40,2.40,2.40,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,13:00,1.10,1.50,1.40,2.40,2.40,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,14:00,1.10,1.50,1.40,2.40,2.40,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,15:00,1.10,1.50,1.40,2.40,2.40,441.00,294.00,421.00,275.70,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,20/01/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4275.00,359.00,4634.00,20.00,1.00,19.00,F210125K,"Rayo, Polo, Bety ",Cristal,Guiliano,"Polo, Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 216, Desperdicio 127, Precalentada 14, Calentada 2.",NONE,NONE,NONE
500,19/02/2021,07:00,1.10,1.50,1.40,2.40,2.40,829.00,336.00,428.00,342.90,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,08:00,1.10,1.50,1.40,2.40,2.40,829.00,336.00,428.00,342.90,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,09:00,1.10,1.50,1.40,2.40,2.40,816.00,312.00,421.00,320.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,10:00,1.10,1.50,1.40,2.40,2.40,816.00,312.00,421.00,320.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,11:00,1.10,1.50,1.40,2.40,2.40,814.00,311.00,421.00,305.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,12:00,1.10,1.50,1.40,2.40,2.40,814.00,311.00,421.00,305.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,13:00,1.10,1.50,1.40,2.40,2.40,801.00,306.00,420.00,286.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,14:00,1.10,1.50,1.40,2.40,2.40,801.00,306.00,420.00,286.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,15:00,1.10,1.50,1.40,2.40,2.40,801.00,306.00,420.00,286.80,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
500,19/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5625.00,170.00,5797.00,20.00,1.00,25.00,F210125K,"Rayo, Bety",Cristal,Guiliano,"Bety, Rayo","Maquina 2, Salsera 500 ml. Segunda 155, Precalentada 11, Quemada 4.",NONE,NONE,NONE
300,20/02/2021,07:00,0.20,1.30,2.80,2.40,2.40,0.00,274.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,08:00,0.00,0.00,0.00,0.00,0.00,407.00,274.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,09:00,0.00,0.00,0.00,0.00,0.00,407.00,274.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,10:00,0.00,0.00,0.00,0.00,0.00,407.00,274.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,11:00,0.00,0.00,0.00,0.00,0.00,407.00,274.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,12:00,0.20,1.30,2.80,2.40,2.40,407.00,274.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,13:00,0.20,1.30,2.80,2.40,2.40,400.00,229.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,14:00,0.20,1.30,2.80,2.40,2.40,400.00,220.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,15:00,0.20,1.30,2.80,2.40,2.40,400.00,202.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,20/02/2021,17:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3300.00,132.00,3432.00,20.60,1.00,10.00,F210125K,Francisco,Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 132.",NONE,NONE,NONE
300,19/02/2021,07:00,0.20,1.30,2.80,2.40,2.40,407.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,08:00,0.20,1.30,2.80,2.40,2.40,407.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,09:00,0.20,1.30,2.80,2.40,2.40,407.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,10:00,0.20,1.30,2.80,2.40,2.40,407.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,11:00,0.20,1.30,2.80,2.40,2.40,407.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,12:00,0.20,1.30,2.80,2.40,2.40,407.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,13:00,1.10,1.30,2.80,2.40,2.40,403.00,284.00,360.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,14:00,1.10,1.30,2.80,2.40,2.40,398.00,225.00,322.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,15:00,1.10,1.30,2.80,2.40,2.40,398.00,225.00,322.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
300,19/02/2021,16:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3330.00,265.00,3595.00,20.00,1.00,10.00,B210219-050,"Francisco, Polo, Elena",Cristal,Guiliano,"Elena, Polo","Maquina 1, Dalton 300 ml. Segunda 165, Desperdicio 80.",NONE,NONE,NONE
